ORIGIN,DEST,CRS_ELAPSED_TIME
ABE,BNA,126.0
ABE,CLT,112.0
ABE,DEN,241.0
ABE,FLL,174.0
ABE,MCO,152.0
ABE,MLB,154.0
ABE,MYR,100.0
ABE,ORD,152.0
ABE,PGD,173.0
ABE,PIE,166.0
ABE,RSW,175.0
ABE,SFB,152.0
ABE,SRQ,168.0
ABI,DFW,61.0
ABQ,ATL,185.0
ABQ,AUS,105.0
ABQ,BNA,160.0
ABQ,BUR,125.0
ABQ,BWI,220.0
ABQ,CLT,218.0
ABQ,DAL,105.0
ABQ,DEN,85.0
ABQ,DFW,110.0
ABQ,DTW,190.0
ABQ,HOU,125.0
ABQ,IAD,224.0
ABQ,IAH,128.0
ABQ,JFK,251.0
ABQ,LAS,100.0
ABQ,LAX,133.0
ABQ,LGB,120.0
ABQ,MCI,115.0
ABQ,MCO,215.0
ABQ,MDW,160.0
ABQ,MSP,153.0
ABQ,OAK,150.0
ABQ,ORD,179.0
ABQ,PDX,180.0
ABQ,PHL,242.5
ABQ,PHX,85.0
ABQ,SAN,115.0
ABQ,SAT,100.0
ABQ,SEA,196.0
ABQ,SFO,164.0
ABQ,SLC,108.0
ABR,MSP,79.0
ABY,ATL,68.0
ACK,BOS,56.0
ACK,CLT,149.0
ACK,DCA,104.0
ACK,HPN,64.0
ACK,JFK,72.0
ACK,LGA,77.0
ACK,ORD,203.0
ACK,PHL,95.0
ACT,BHM,111.0
ACT,DFW,61.0
ACV,DEN,164.0
ACV,LAX,117.0
ACV,SFO,79.0
ACY,FLL,165.0
ACY,MCO,155.0
ACY,MIA,165.0
ACY,MYR,88.0
ACY,PBI,157.0
ACY,RSW,169.0
ACY,SFB,148.0
ACY,TPA,158.0
ADK,ANC,168.0
ADQ,ANC,57.0
AEX,ATL,108.0
AEX,DFW,86.0
AGS,ATL,67.0
AGS,AUS,177.0
AGS,BOS,157.0
AGS,CLT,72.0
AGS,DCA,100.0
AGS,DFW,177.0
AGS,DTW,118.0
AGS,LGA,135.0
AGS,MIA,106.0
AGS,MSP,170.0
AGS,ORD,143.0
AGS,PHL,124.0
AGS,PHX,272.0
AKN,ANC,71.0
ALB,ATL,161.0
ALB,BNA,145.0
ALB,BWI,80.0
ALB,CLT,136.0
ALB,DCA,97.0
ALB,DEN,250.0
ALB,DFW,236.0
ALB,DTW,110.0
ALB,EWR,82.0
ALB,FLL,197.0
ALB,LAS,325.0
ALB,MCO,185.0
ALB,MDW,130.0
ALB,MIA,226.0
ALB,MYR,128.0
ALB,ORD,156.0
ALB,PGD,198.0
ALB,PIE,189.0
ALB,RSW,200.0
ALB,SFB,174.0
ALB,SRQ,195.0
ALB,TPA,190.0
ALO,ORD,84.0
AMA,AUS,80.0
AMA,DAL,75.0
AMA,DEN,97.0
AMA,DFW,77.0
AMA,HOU,105.0
AMA,IAH,116.0
AMA,LAS,135.0
ANC,ADK,190.0
ANC,ADQ,61.0
ANC,AKN,69.0
ANC,ATL,411.0
ANC,BET,82.0
ANC,BRW,120.0
ANC,CDV,55.0
ANC,DEN,318.0
ANC,DFW,390.0
ANC,DLG,75.0
ANC,DTW,375.0
ANC,EWR,419.0
ANC,FAI,65.0
ANC,HNL,377.0
ANC,IAD,417.0
ANC,IAH,417.0
ANC,JFK,433.0
ANC,JNU,101.0
ANC,KOA,388.0
ANC,LAS,313.0
ANC,LAX,321.0
ANC,MSP,325.0
ANC,OGG,386.0
ANC,OME,97.0
ANC,ORD,377.0
ANC,OTZ,99.0
ANC,PDX,216.0
ANC,PHX,332.0
ANC,SAN,324.0
ANC,SCC,106.0
ANC,SEA,212.0
ANC,SFO,282.0
ANC,SLC,276.0
ANC,SMF,264.0
APN,DTW,70.0
ASE,ATL,201.0
ASE,AUS,147.0
ASE,CLT,224.0
ASE,DEN,73.0
ASE,DFW,137.0
ASE,IAH,167.0
ASE,LAX,150.0
ASE,ORD,180.0
ASE,PHX,120.0
ASE,SFO,165.0
ATL,ABQ,200.0
ATL,ABY,60.0
ATL,AEX,104.0
ATL,AGS,57.0
ATL,ALB,134.0
ATL,ANC,452.0
ATL,ASE,228.0
ATL,ATW,133.0
ATL,AUS,150.0
ATL,AVL,59.0
ATL,BDL,135.0
ATL,BGR,164.0
ATL,BHM,53.0
ATL,BMI,106.0
ATL,BNA,68.0
ATL,BOI,266.0
ATL,BOS,157.0
ATL,BTR,94.0
ATL,BTV,148.0
ATL,BUF,120.0
ATL,BUR,290.0
ATL,BWI,107.0
ATL,BZN,244.0
ATL,CAE,59.0
ATL,CHA,51.0
ATL,CHO,87.0
ATL,CHS,70.0
ATL,CID,125.0
ATL,CLE,105.0
ATL,CLT,74.0
ATL,CMH,90.0
ATL,COS,188.0
ATL,CRW,84.0
ATL,CVG,84.0
ATL,DAB,78.0
ATL,DAL,135.0
ATL,DAY,90.0
ATL,DCA,105.0
ATL,DEN,200.0
ATL,DFW,148.0
ATL,DHN,62.0
ATL,DSM,132.0
ATL,DTW,117.0
ATL,ECP,66.0
ATL,EGE,215.0
ATL,ELP,197.0
ATL,EVV,86.0
ATL,EWR,132.0
ATL,EYW,112.0
ATL,FAR,187.0
ATL,FAT,287.0
ATL,FAY,79.0
ATL,FLL,112.0
ATL,FSD,156.0
ATL,FWA,105.0
ATL,GEG,284.0
ATL,GNV,71.0
ATL,GPT,83.0
ATL,GRB,128.0
ATL,GRR,112.0
ATL,GSO,74.0
ATL,GSP,55.5
ATL,HDN,228.0
ATL,HHH,75.0
ATL,HNL,599.0
ATL,HOU,130.0
ATL,HPN,139.0
ATL,HSV,57.0
ATL,IAD,106.0
ATL,IAH,136.0
ATL,ICT,136.0
ATL,ILM,81.0
ATL,IND,91.0
ATL,JAC,233.0
ATL,JAN,81.0
ATL,JAX,68.0
ATL,JFK,142.0
ATL,LAS,266.0
ATL,LAX,294.0
ATL,LEX,74.0
ATL,LFT,106.0
ATL,LGA,134.0
ATL,LIT,95.0
ATL,MCI,127.0
ATL,MCO,90.0
ATL,MDT,110.0
ATL,MDW,115.0
ATL,MEM,81.0
ATL,MGM,59.0
ATL,MIA,118.0
ATL,MKE,119.0
ATL,MLB,88.0
ATL,MOB,76.0
ATL,MSN,124.0
ATL,MSP,160.0
ATL,MSY,94.0
ATL,MTJ,228.0
ATL,MYR,72.0
ATL,OGG,609.0
ATL,OKC,135.0
ATL,OMA,142.0
ATL,ONT,274.0
ATL,ORD,134.0
ATL,ORF,94.0
ATL,PBI,107.0
ATL,PDX,313.0
ATL,PHL,121.0
ATL,PHX,249.0
ATL,PIT,98.0
ATL,PNS,71.0
ATL,PSP,283.0
ATL,PVD,139.0
ATL,PWM,156.0
ATL,RAP,189.0
ATL,RDU,83.0
ATL,RIC,93.0
ATL,RNO,285.0
ATL,ROA,84.0
ATL,ROC,124.0
ATL,RSW,99.0
ATL,SAN,279.0
ATL,SAT,149.0
ATL,SAV,64.0
ATL,SBA,303.0
ATL,SBN,113.0
ATL,SDF,80.0
ATL,SEA,330.0
ATL,SFO,315.0
ATL,SGF,110.0
ATL,SHV,110.0
ATL,SJC,301.0
ATL,SJU,210.0
ATL,SLC,248.0
ATL,SMF,303.0
ATL,SNA,283.0
ATL,SRQ,90.0
ATL,STL,102.0
ATL,STT,215.0
ATL,STX,222.0
ATL,SYR,128.0
ATL,TLH,63.0
ATL,TPA,86.0
ATL,TRI,66.0
ATL,TTN,129.0
ATL,TUL,123.0
ATL,TUS,233.0
ATL,TVC,130.0
ATL,TYS,55.0
ATL,VPS,72.0
ATL,XNA,111.0
ATW,ATL,139.0
ATW,AZA,229.0
ATW,BNA,107.0
ATW,CLT,143.0
ATW,DEN,172.0
ATW,DFW,169.0
ATW,DTW,81.0
ATW,EWR,125.0
ATW,FLL,213.0
ATW,GUF,162.0
ATW,IAH,160.0
ATW,LAS,236.0
ATW,MSP,80.0
ATW,ORD,81.0
ATW,PDX,249.0
ATW,PGD,194.0
ATW,PHX,234.5
ATW,PIE,178.0
ATW,RSW,195.0
ATW,SAV,147.0
ATW,SFB,174.0
ATW,SRQ,186.0
ATY,DEN,118.0
ATY,MSP,70.0
AUS,ABQ,115.0
AUS,AGS,141.0
AUS,AMA,85.0
AUS,ASE,181.0
AUS,ATL,136.0
AUS,AVL,140.0
AUS,BNA,125.0
AUS,BOS,240.0
AUS,BUR,200.0
AUS,BWI,190.0
AUS,CHS,155.0
AUS,CLE,176.0
AUS,CLT,165.0
AUS,CMH,155.0
AUS,CVG,149.0
AUS,DAL,65.0
AUS,DCA,190.0
AUS,DEN,141.0
AUS,DFW,73.0
AUS,DSM,128.5
AUS,DTW,177.0
AUS,ECP,120.0
AUS,ELP,100.0
AUS,EWR,221.0
AUS,FLL,162.0
AUS,GNV,142.5
AUS,GRR,162.0
AUS,HNL,525.0
AUS,HOU,60.0
AUS,HRL,70.0
AUS,IAD,196.0
AUS,IAH,66.0
AUS,IND,143.0
AUS,JAX,155.0
AUS,JFK,230.0
AUS,LAS,180.0
AUS,LAX,205.0
AUS,LBB,80.0
AUS,LEX,141.0
AUS,LGB,195.0
AUS,MAF,77.0
AUS,MCI,115.0
AUS,MCO,153.0
AUS,MDW,150.0
AUS,MEM,111.0
AUS,MFE,82.0
AUS,MIA,166.0
AUS,MKE,160.0
AUS,MSN,162.0
AUS,MSP,167.0
AUS,MSY,85.0
AUS,MTJ,150.0
AUS,OAK,230.0
AUS,OKC,80.0
AUS,OMA,130.0
AUS,ONT,190.0
AUS,ORD,168.0
AUS,PDX,257.0
AUS,PHL,208.0
AUS,PHX,155.0
AUS,PIT,174.0
AUS,PNS,105.0
AUS,PSP,198.0
AUS,PVU,172.0
AUS,RDU,170.0
AUS,RNO,215.0
AUS,SAN,190.0
AUS,SDF,140.0
AUS,SEA,277.0
AUS,SFB,152.5
AUS,SFO,238.0
AUS,SJC,225.0
AUS,SJU,272.5
AUS,SLC,180.0
AUS,SMF,230.0
AUS,SNA,195.0
AUS,SRQ,146.0
AUS,STL,125.0
AUS,TPA,140.0
AUS,TUL,85.0
AUS,TYS,129.0
AUS,XNA,92.5
AVL,ATL,66.0
AVL,AUS,163.0
AVL,BOS,131.0
AVL,CLT,71.0
AVL,DCA,95.0
AVL,DEN,223.0
AVL,DFW,163.0
AVL,EWR,105.0
AVL,EYW,122.0
AVL,FLL,117.0
AVL,HOU,141.0
AVL,IAD,89.0
AVL,LAS,272.0
AVL,LGA,116.0
AVL,MCO,99.0
AVL,MDW,101.0
AVL,MIA,121.0
AVL,MSP,151.0
AVL,ORD,128.0
AVL,PBI,108.0
AVL,PGD,107.0
AVL,PHL,115.0
AVL,PHX,265.0
AVL,PIE,98.0
AVL,SFB,89.0
AVL,SRQ,102.0
AVL,VPS,89.0
AVP,CLT,117.0
AVP,ORD,140.0
AZA,ATW,200.0
AZA,BIL,142.0
AZA,BIS,161.0
AZA,BLI,189.0
AZA,BOI,129.0
AZA,BZN,138.0
AZA,CID,174.0
AZA,COS,112.0
AZA,CVG,208.0
AZA,DSM,164.0
AZA,EUG,160.5
AZA,FAR,176.0
AZA,FCA,163.0
AZA,FNT,215.0
AZA,FSD,159.0
AZA,FWA,205.0
AZA,GEG,163.0
AZA,GFK,188.0
AZA,GRI,137.0
AZA,GRR,208.0
AZA,GTF,155.0
AZA,ICT,129.0
AZA,IDA,118.0
AZA,LAS,72.0
AZA,MLI,174.0
AZA,MOT,173.0
AZA,MSO,152.0
AZA,MSP,182.0
AZA,OMA,152.0
AZA,PDX,173.0
AZA,PIA,176.0
AZA,PSC,160.0
AZA,PVU,93.0
AZA,RAP,134.0
AZA,RFD,187.5
AZA,SBN,202.0
AZA,SGF,150.0
AZA,STC,183.0
AZA,TOL,216.0
AZA,TVC,213.0
AZA,XNA,142.0
AZO,DTW,59.0
AZO,ORD,72.0
BDL,ATL,155.0
BDL,BNA,150.0
BDL,BWI,80.0
BDL,CLT,133.0
BDL,DCA,88.0
BDL,DEN,265.0
BDL,DFW,242.0
BDL,DTW,118.0
BDL,FLL,193.0
BDL,IAD,86.0
BDL,JFK,62.0
BDL,MCO,181.0
BDL,MDW,145.0
BDL,MIA,196.0
BDL,MSP,184.0
BDL,MYR,117.0
BDL,ORD,165.0
BDL,PBI,186.0
BDL,PHL,78.0
BDL,RSW,201.0
BDL,SJU,230.0
BDL,TPA,185.0
BET,ANC,76.0
BFF,DEN,68.0
BFL,DEN,153.0
BFL,DFW,191.0
BFL,PHX,97.0
BFL,SFO,75.0
BGM,DTW,94.0
BGR,ATL,186.0
BGR,CLT,167.0
BGR,DCA,126.0
BGR,DTW,139.0
BGR,EWR,109.0
BGR,FLL,224.0
BGR,LGA,98.0
BGR,ORD,186.0
BGR,PGD,233.0
BGR,PHL,111.0
BGR,PIE,215.0
BGR,SFB,206.0
BHM,ACT,111.0
BHM,ATL,67.0
BHM,BNA,55.0
BHM,BTR,79.0
BHM,BWI,120.0
BHM,CLL,116.0
BHM,CLT,96.0
BHM,COU,100.0
BHM,DAL,115.0
BHM,DCA,127.0
BHM,DEN,197.0
BHM,DFW,132.0
BHM,DTW,123.0
BHM,EWR,143.0
BHM,FLL,118.0
BHM,HOU,115.0
BHM,IAH,119.0
BHM,LAS,250.0
BHM,LAX,275.0
BHM,MCO,100.0
BHM,MDW,110.0
BHM,MIA,119.0
BHM,MKE,119.0
BHM,MSN,120.0
BHM,OKC,125.0
BHM,ORD,138.0
BHM,PHL,138.0
BHM,PHX,230.0
BHM,TLH,80.0
BHM,TPA,90.0
BHM,TYS,55.0
BIH,DEN,142.0
BIH,SFO,70.0
BIL,AZA,145.0
BIL,DEN,106.0
BIL,DFW,171.0
BIL,LAS,130.0
BIL,MSP,125.0
BIL,ORD,174.5
BIL,PHX,162.0
BIL,SLC,91.0
BIS,AZA,173.0
BIS,DEN,122.0
BIS,DFW,161.0
BIS,LAS,169.0
BIS,MSP,91.0
BIS,ORD,134.0
BIS,PIE,243.0
BIS,SFB,226.0
BJI,MSP,68.0
BLI,AZA,180.0
BLI,LAS,154.0
BLI,LAX,164.0
BLI,OAK,127.0
BLI,PSP,171.0
BLI,SAN,173.0
BLI,SEA,55.0
BLV,FLL,157.0
BLV,GUF,110.0
BLV,JAX,115.0
BLV,LAS,216.0
BLV,MYR,110.0
BLV,PGD,144.0
BLV,PIE,129.0
BLV,SAV,111.0
BLV,SFB,129.0
BLV,SRQ,135.0
BLV,TYS,72.0
BLV,VPS,103.0
BMI,ATL,112.0
BMI,DFW,143.0
BMI,ORD,65.0
BMI,PIE,140.0
BMI,SFB,138.0
BNA,ABE,114.0
BNA,ABQ,185.0
BNA,ALB,135.0
BNA,ATL,70.0
BNA,ATW,106.0
BNA,AUS,148.0
BNA,BDL,140.0
BNA,BHM,50.0
BNA,BOS,155.0
BNA,BTR,97.0
BNA,BUF,110.0
BNA,BUR,280.0
BNA,BWI,105.0
BNA,BZN,224.0
BNA,CAK,87.0
BNA,CHS,90.0
BNA,CID,94.0
BNA,CLE,90.0
BNA,CLT,90.0
BNA,CMH,80.0
BNA,CVG,70.0
BNA,DAL,120.0
BNA,DCA,109.0
BNA,DEN,180.0
BNA,DFW,133.0
BNA,DSM,101.0
BNA,DTW,100.0
BNA,ECP,85.0
BNA,ELP,190.0
BNA,EWR,138.0
BNA,EYW,125.0
BNA,FAR,153.0
BNA,FLL,136.0
BNA,FNT,96.0
BNA,FSD,130.0
BNA,GNV,101.0
BNA,GRR,90.0
BNA,GSP,70.0
BNA,GUF,96.0
BNA,HDN,197.5
BNA,HOU,130.0
BNA,IAD,108.0
BNA,IAH,142.0
BNA,IND,70.0
BNA,JAN,75.0
BNA,JAX,90.0
BNA,JFK,148.0
BNA,LAS,245.0
BNA,LAX,275.0
BNA,LGA,140.0
BNA,LGB,270.0
BNA,MCI,105.0
BNA,MCO,115.0
BNA,MDT,104.5
BNA,MDW,95.0
BNA,MEM,55.0
BNA,MIA,140.0
BNA,MKE,95.0
BNA,MSP,134.0
BNA,MSY,95.0
BNA,MYR,90.0
BNA,OAK,295.0
BNA,OKC,115.0
BNA,OMA,115.0
BNA,ONT,265.0
BNA,ORD,115.0
BNA,ORF,105.0
BNA,PBI,130.0
BNA,PDX,299.0
BNA,PGD,124.0
BNA,PHL,125.0
BNA,PHX,231.0
BNA,PIA,79.0
BNA,PIE,109.0
BNA,PIT,90.0
BNA,PNS,85.0
BNA,PVD,145.0
BNA,PVU,221.0
BNA,PWM,150.0
BNA,RDU,95.0
BNA,RFD,91.0
BNA,RIC,97.0
BNA,RSW,125.0
BNA,SAN,265.0
BNA,SAT,150.0
BNA,SAV,85.0
BNA,SDF,50.0
BNA,SEA,306.0
BNA,SFB,108.0
BNA,SFO,290.0
BNA,SHV,100.0
BNA,SJC,285.0
BNA,SJU,235.0
BNA,SLC,223.0
BNA,SMF,275.0
BNA,SNA,265.0
BNA,SRQ,115.0
BNA,STL,75.0
BNA,SYR,123.0
BNA,TPA,110.0
BNA,TUL,100.0
BNA,VPS,90.0
BNA,XNA,91.0
BOI,ATL,246.0
BOI,AZA,128.0
BOI,BUR,130.0
BOI,DAL,180.0
BOI,DEN,118.0
BOI,DFW,191.0
BOI,GEG,72.0
BOI,LAS,110.0
BOI,LAX,147.0
BOI,MCO,323.0
BOI,MDW,200.0
BOI,MSP,171.0
BOI,OAK,105.0
BOI,ORD,220.0
BOI,PDX,82.0
BOI,PHX,130.0
BOI,PSP,136.0
BOI,SAN,143.0
BOI,SBN,201.0
BOI,SEA,103.0
BOI,SFO,118.0
BOI,SJC,110.0
BOI,SLC,76.0
BOI,SMF,90.0
BOI,SNA,135.0
BOS,ACK,53.0
BOS,AGS,168.0
BOS,ATL,178.0
BOS,AUS,277.0
BOS,AVL,144.0
BOS,BNA,175.0
BOS,BUF,97.0
BOS,BWI,100.0
BOS,BZN,303.0
BOS,CHS,155.0
BOS,CLE,130.0
BOS,CLT,154.0
BOS,CMH,141.0
BOS,CVG,152.0
BOS,DAB,192.5
BOS,DAL,240.0
BOS,DCA,110.0
BOS,DEN,284.0
BOS,DFW,265.0
BOS,DSM,193.0
BOS,DTW,136.0
BOS,EWR,88.0
BOS,EYW,233.0
BOS,FLL,210.0
BOS,GRR,133.0
BOS,GSP,148.0
BOS,HDN,300.0
BOS,HHH,164.0
BOS,HNL,678.0
BOS,IAD,103.0
BOS,IAH,266.0
BOS,ILM,129.0
BOS,IND,166.0
BOS,JAX,183.0
BOS,JFK,85.0
BOS,LAS,360.0
BOS,LAX,389.0
BOS,LGA,85.0
BOS,MCI,220.0
BOS,MCO,202.0
BOS,MDW,160.0
BOS,MEM,202.0
BOS,MIA,217.0
BOS,MKE,163.0
BOS,MSN,175.0
BOS,MSP,200.0
BOS,MSY,231.0
BOS,MVY,46.0
BOS,MYR,136.0
BOS,OMA,213.0
BOS,ORD,179.0
BOS,ORF,111.0
BOS,PBI,203.0
BOS,PDX,378.0
BOS,PHL,99.0
BOS,PHX,353.0
BOS,PIT,118.0
BOS,PQI,87.0
BOS,RDU,131.0
BOS,RIC,117.0
BOS,RSW,217.0
BOS,SAN,381.0
BOS,SAT,280.0
BOS,SAV,165.0
BOS,SDF,162.5
BOS,SEA,380.0
BOS,SFO,405.0
BOS,SJU,244.0
BOS,SLC,328.0
BOS,SMF,393.0
BOS,SRQ,213.0
BOS,STL,188.0
BOS,STT,242.0
BOS,SYR,82.0
BOS,TPA,207.0
BOS,TVC,148.0
BOS,TYS,148.0
BOS,VPS,201.0
BOS,VRB,205.0
BPT,DFW,85.0
BQN,EWR,237.0
BQN,FLL,156.0
BQN,JFK,236.0
BQN,MCO,180.0
BQN,MIA,159.0
BRD,MSP,58.0
BRO,DFW,102.0
BRW,ANC,111.0
BTM,DEN,121.0
BTM,SLC,83.0
BTR,ATL,99.0
BTR,BHM,78.0
BTR,BNA,95.0
BTR,CLT,129.0
BTR,DCA,158.0
BTR,DFW,97.0
BTR,IAH,86.0
BTV,ATL,168.0
BTV,CLT,149.0
BTV,DCA,110.0
BTV,DEN,257.0
BTV,DTW,125.0
BTV,EWR,92.0
BTV,IAD,105.5
BTV,JFK,103.0
BTV,LGA,88.0
BTV,MCO,218.0
BTV,MSP,177.0
BTV,ORD,160.0
BTV,PHL,93.0
BTV,TPA,210.0
BUF,ATL,135.0
BUF,BNA,115.0
BUF,BOS,86.0
BUF,BWI,75.0
BUF,CLT,118.0
BUF,DAL,185.0
BUF,DCA,84.0
BUF,DEN,216.0
BUF,DFW,199.0
BUF,DTW,76.0
BUF,EWR,95.0
BUF,FLL,185.0
BUF,HOU,220.0
BUF,IAD,79.0
BUF,IAH,223.0
BUF,JFK,90.0
BUF,LAS,295.0
BUF,LAX,314.0
BUF,LGA,85.0
BUF,MCI,170.0
BUF,MCO,165.0
BUF,MDW,100.0
BUF,MIA,207.0
BUF,MSP,132.0
BUF,MSY,170.0
BUF,ORD,118.0
BUF,PBI,184.0
BUF,PHL,81.0
BUF,PHX,280.0
BUF,RDU,103.0
BUF,RSW,188.0
BUF,SRQ,175.0
BUF,TPA,166.0
BUR,ABQ,115.0
BUR,ATL,262.0
BUR,AUS,175.0
BUR,BNA,240.0
BUR,BOI,125.0
BUR,DAL,185.0
BUR,DEN,145.0
BUR,DFW,192.0
BUR,EUG,145.0
BUR,HOU,195.0
BUR,JFK,326.0
BUR,LAS,70.0
BUR,MCI,195.0
BUR,MDW,235.0
BUR,MSY,210.0
BUR,OAK,80.0
BUR,PDX,142.0
BUR,PHX,95.0
BUR,PSC,158.0
BUR,RDM,139.0
BUR,RNO,85.0
BUR,SAT,165.0
BUR,SEA,166.0
BUR,SFO,93.0
BUR,SJC,75.0
BUR,SLC,119.0
BUR,SMF,85.0
BUR,STL,215.0
BUR,STS,102.0
BWI,ABQ,260.0
BWI,ALB,80.0
BWI,ATL,120.0
BWI,AUS,220.0
BWI,BDL,75.0
BWI,BHM,125.0
BWI,BNA,120.0
BWI,BOS,90.0
BWI,BUF,75.0
BWI,CHS,105.0
BWI,CLE,80.0
BWI,CLT,97.0
BWI,CMH,85.0
BWI,COS,230.0
BWI,CVG,95.0
BWI,DAL,195.0
BWI,DEN,240.0
BWI,DFW,215.0
BWI,DTW,95.0
BWI,ECP,140.0
BWI,FLL,160.0
BWI,GRR,100.0
BWI,GSP,95.0
BWI,HOU,205.0
BWI,IAH,211.0
BWI,IND,110.0
BWI,ISP,70.0
BWI,JAN,155.0
BWI,JAX,125.0
BWI,LAS,315.0
BWI,LAX,345.0
BWI,LGB,325.0
BWI,MCI,165.0
BWI,MCO,150.0
BWI,MDW,125.0
BWI,MEM,145.0
BWI,MHT,90.0
BWI,MIA,165.0
BWI,MKE,125.0
BWI,MSP,165.0
BWI,MSY,167.0
BWI,MYR,90.0
BWI,OAK,375.0
BWI,ONT,320.0
BWI,ORD,137.0
BWI,ORF,60.0
BWI,PBI,155.0
BWI,PDX,337.5
BWI,PHX,305.0
BWI,PIT,65.0
BWI,PVD,80.0
BWI,PWM,90.0
BWI,RDU,75.0
BWI,RIC,55.0
BWI,ROC,75.0
BWI,RSW,160.0
BWI,SAN,335.0
BWI,SAT,225.0
BWI,SAV,110.0
BWI,SDF,105.0
BWI,SEA,350.0
BWI,SFO,350.0
BWI,SJC,340.0
BWI,SJU,240.0
BWI,SLC,290.0
BWI,SMF,345.0
BWI,SRQ,155.0
BWI,STL,135.0
BWI,TPA,152.0
BWI,VPS,145.0
BZN,ATL,231.0
BZN,AZA,142.0
BZN,BNA,200.0
BZN,BOS,265.0
BZN,CLT,242.0
BZN,DAL,170.0
BZN,DEN,109.0
BZN,DFW,180.0
BZN,DTW,199.0
BZN,EWR,256.0
BZN,IAD,239.0
BZN,IAH,208.0
BZN,JFK,266.0
BZN,LAS,130.0
BZN,LAX,172.0
BZN,LGA,254.0
BZN,MDW,175.0
BZN,MSP,140.0
BZN,ORD,186.0
BZN,PDX,116.0
BZN,SAN,169.0
BZN,SEA,123.0
BZN,SFO,160.0
BZN,SLC,84.0
CAE,ATL,72.0
CAE,CLT,67.0
CAE,DCA,95.0
CAE,DFW,179.0
CAE,EWR,117.0
CAE,FLL,106.0
CAE,LGA,115.0
CAE,MCO,84.0
CAE,MIA,112.0
CAE,ORD,151.0
CAE,SFB,91.0
CAK,BNA,91.0
CAK,CLT,108.0
CAK,DCA,82.0
CAK,FLL,167.0
CAK,JAX,118.0
CAK,LAS,289.0
CAK,MYR,93.0
CAK,ORD,106.0
CAK,PGD,151.0
CAK,PIE,143.0
CAK,SAV,106.0
CAK,SFB,134.0
CAK,SRQ,149.0
CAK,VPS,141.0
CDC,SLC,69.0
CDV,ANC,55.0
CDV,YAK,55.0
CHA,ATL,59.0
CHA,CLT,86.0
CHA,DCA,109.0
CHA,DFW,144.0
CHA,DTW,112.0
CHA,EWR,135.0
CHA,FLL,125.0
CHA,LAS,258.0
CHA,MCO,100.0
CHA,MIA,131.0
CHA,ORD,125.0
CHA,PGD,111.0
CHA,PIE,94.0
CHA,SFB,92.0
CHO,ATL,107.0
CHO,CLT,85.0
CHO,LGA,92.0
CHO,ORD,126.0
CHS,ATL,77.0
CHS,AUS,170.0
CHS,BNA,95.0
CHS,BOS,142.0
CHS,BWI,90.0
CHS,CLT,72.0
CHS,CVG,103.0
CHS,DAL,170.0
CHS,DCA,99.0
CHS,DEN,235.0
CHS,DFW,183.0
CHS,DTW,125.0
CHS,EWR,120.0
CHS,FLL,99.0
CHS,HOU,165.0
CHS,IAD,98.0
CHS,IAH,159.0
CHS,IND,110.0
CHS,JFK,120.0
CHS,LCK,97.0
CHS,LGA,121.0
CHS,MCI,150.0
CHS,MDW,135.0
CHS,MIA,104.0
CHS,MSP,182.0
CHS,ORD,153.0
CHS,PHL,111.0
CHS,SEA,363.0
CHS,STL,130.0
CID,ATL,125.0
CID,AZA,193.0
CID,BNA,88.0
CID,CLT,136.0
CID,DCA,135.0
CID,DEN,137.0
CID,DFW,137.0
CID,FLL,189.0
CID,LAS,206.0
CID,LAX,225.0
CID,MIA,197.0
CID,MSP,79.0
CID,ORD,81.0
CID,PDX,245.0
CID,PGD,173.0
CID,PHL,142.0
CID,PHX,209.0
CID,PIE,157.0
CID,SFB,156.0
CID,SRQ,166.0
CIU,DTW,80.0
CIU,MSP,111.0
CIU,ORD,88.0
CKB,MYR,73.0
CKB,PIE,128.0
CKB,SFB,118.0
CKB,VPS,119.0
CLD,PHX,82.0
CLE,ATL,118.0
CLE,AUS,195.0
CLE,BNA,95.0
CLE,BOS,113.0
CLE,BWI,80.0
CLE,CLT,103.0
CLE,DAL,175.0
CLE,DCA,86.0
CLE,DEN,203.0
CLE,DFW,183.0
CLE,DTW,59.0
CLE,EWR,96.0
CLE,FLL,174.0
CLE,IAD,78.0
CLE,IAH,192.0
CLE,JFK,106.0
CLE,LAS,280.0
CLE,LAX,310.0
CLE,LGA,98.0
CLE,MCO,154.0
CLE,MDW,80.0
CLE,MIA,179.0
CLE,MKE,80.0
CLE,MSP,129.0
CLE,MYR,102.0
CLE,ORD,95.0
CLE,PBI,191.0
CLE,PHL,88.0
CLE,PHX,269.0
CLE,PIT,49.0
CLE,RDU,93.0
CLE,RSW,171.0
CLE,SEA,309.0
CLE,SFO,327.0
CLE,SJU,261.0
CLE,SLC,257.0
CLE,SRQ,165.0
CLE,STL,95.0
CLE,TPA,156.0
CLL,BHM,96.0
CLL,DFW,70.0
CLL,GNV,122.0
CLT,ABE,106.0
CLT,ABQ,249.0
CLT,ACK,136.0
CLT,AGS,69.0
CLT,ALB,116.0
CLT,ASE,244.0
CLT,ATL,80.0
CLT,ATW,146.0
CLT,AUS,183.0
CLT,AVL,59.0
CLT,AVP,109.0
CLT,BDL,118.0
CLT,BGR,149.0
CLT,BHM,96.0
CLT,BNA,91.0
CLT,BOS,134.0
CLT,BTR,140.0
CLT,BTV,139.0
CLT,BUF,106.0
CLT,BWI,89.0
